,dishes_count,vegan_dishes_count,vegetarian_dishes_count,mpbamod_dishes_count,lamb_dishes_count,chunked_beef_or_pork_dishes_count,pulled_pork_dishes_count,beef_or_pork_burger_dishes_count,ground_meat_dishes_count,meatballs_dishes_count,sausage_dishes_count,bacon_dishes_count,breakfast_sausage_patty_dishes_count,unfried_chicken_dishes_count,fried_chicken_dishes_count,savory_dairy_dishes_count,sweet_dairy_dishes_count,egg_dishes_count
2020-10-09 00:00:00-04:00,35,3,16,4,0,7,1,0,3,1,0,0,0.0,2,1,2,2,3
2020-10-10 00:00:00-04:00,35,3,16,4,0,7,1,0,3,1,0,0,0.0,2,1,2,2,3
2020-10-11 00:00:00-04:00,35,3,16,4,0,7,1,0,3,1,0,0,0.0,2,1,2,2,3
2020-10-12 00:00:00-04:00,35,3,16,4,0,7,1,0,3,1,0,0,0.0,2,1,2,2,3
2020-10-13 00:00:00-04:00,34,3,16,3,0,6,1,0,3,1,0,0,0.0,2,1,2,2,3
2020-10-14 00:00:00-04:00,34,3,16,3,0,6,1,0,3,1,0,0,0.0,2,1,2,2,3
2020-10-15 00:00:00-04:00,34,3,16,3,0,6,1,0,3,1,0,0,0.0,2,1,2,2,3
2020-10-16 00:00:00-04:00,35,3,16,3,0,6,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-10-17 00:00:00-04:00,34,3,16,3,0,6,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-10-18 00:00:00-04:00,33,3,16,3,0,5,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-10-19 00:00:00-04:00,33,3,16,3,0,5,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-10-20 00:00:00-04:00,35,3,17,3,0,5,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-10-21 00:00:00-04:00,35,3,17,3,0,5,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-10-22 00:00:00-04:00,35,3,17,3,0,5,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-10-23 00:00:00-04:00,35,3,17,3,0,5,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-10-24 00:00:00-04:00,35,3,17,3,0,5,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-10-25 00:00:00-04:00,35,3,17,3,0,5,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-10-26 00:00:00-04:00,35,3,17,3,0,5,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-10-27 00:00:00-04:00,35,3,17,3,0,5,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-10-28 00:00:00-04:00,35,3,17,3,0,5,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-10-29 00:00:00-04:00,35,3,17,3,0,5,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-10-30 00:00:00-04:00,36,3,17,3,0,5,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-10-31 00:00:00-04:00,36,3,17,3,0,5,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-11-01 00:00:00-04:00,34,2,16,3,0,5,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-11-02 00:00:00-05:00,34,2,16,3,0,5,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-11-03 00:00:00-05:00,33,2,15,3,0,5,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-11-04 00:00:00-05:00,33,2,15,3,0,5,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-11-05 00:00:00-05:00,33,2,15,3,0,5,1,0,3,1,0,0,0.0,2,2,2,2,3
2020-11-06 00:00:00-05:00,32,2,15,3,0,4,1,0,3,1,0,0,0.0,2,2,1,2,3
2020-11-07 00:00:00-05:00,32,2,15,3,0,4,1,0,3,1,0,0,0.0,2,2,1,2,3
2020-11-08 00:00:00-05:00,34,2,14,3,0,4,1,0,5,1,0,0,0.0,2,2,1,2,3
2020-11-09 00:00:00-05:00,30,2,12,3,0,4,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-10 00:00:00-05:00,31,3,13,3,0,4,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-11 00:00:00-05:00,31,3,13,3,0,4,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-12 00:00:00-05:00,31,3,13,3,0,4,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-13 00:00:00-05:00,31,3,13,3,0,4,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-14 00:00:00-05:00,31,3,13,3,0,4,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-15 00:00:00-05:00,31,3,13,3,0,4,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-16 00:00:00-05:00,31,3,13,3,0,4,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-17 00:00:00-05:00,31,3,13,3,0,4,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-18 00:00:00-05:00,32,3,13,3,0,4,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-19 00:00:00-05:00,32,3,13,3,0,4,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-20 00:00:00-05:00,32,3,13,3,0,4,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-21 00:00:00-05:00,32,3,13,3,0,4,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-22 00:00:00-05:00,31,3,13,3,0,3,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-23 00:00:00-05:00,31,3,13,3,0,3,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-24 00:00:00-05:00,31,3,13,3,0,3,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-25 00:00:00-05:00,31,3,13,3,0,3,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-26 00:00:00-05:00,31,3,13,3,0,3,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-27 00:00:00-05:00,31,3,13,3,0,3,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-28 00:00:00-05:00,32,3,14,3,0,3,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-29 00:00:00-05:00,32,3,14,3,0,3,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-11-30 00:00:00-05:00,32,3,14,3,0,3,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-12-01 00:00:00-05:00,32,3,14,3,0,3,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-12-02 00:00:00-05:00,32,3,14,3,0,3,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-12-03 00:00:00-05:00,32,3,14,3,0,3,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-12-04 00:00:00-05:00,32,3,14,3,0,3,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-12-05 00:00:00-05:00,32,3,14,3,0,3,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-12-06 00:00:00-05:00,32,3,14,3,0,3,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-12-07 00:00:00-05:00,32,3,14,3,0,3,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-12-08 00:00:00-05:00,32,3,14,3,0,3,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-12-09 00:00:00-05:00,32,3,14,3,0,3,1,0,4,1,0,0,0.0,2,2,1,2,3
2020-12-10 00:00:00-05:00,31,3,14,3,0,3,1,0,3,1,0,0,0.0,2,2,1,2,3
2020-12-11 00:00:00-05:00,31,3,14,3,0,3,1,0,3,1,0,0,0.0,2,2,1,2,3
2020-12-12 00:00:00-05:00,29,3,14,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2020-12-13 00:00:00-05:00,29,3,14,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2020-12-14 00:00:00-05:00,29,3,14,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2020-12-15 00:00:00-05:00,29,3,14,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2020-12-16 00:00:00-05:00,29,3,14,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2020-12-17 00:00:00-05:00,29,3,14,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2020-12-18 00:00:00-05:00,29,3,14,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2020-12-19 00:00:00-05:00,26,2,12,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2020-12-20 00:00:00-05:00,26,2,12,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2020-12-21 00:00:00-05:00,26,2,12,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2020-12-22 00:00:00-05:00,26,2,12,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2020-12-23 00:00:00-05:00,26,2,12,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2020-12-24 00:00:00-05:00,26,2,12,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2020-12-25 00:00:00-05:00,26,2,12,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2020-12-26 00:00:00-05:00,26,2,12,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2020-12-27 00:00:00-05:00,26,2,12,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2020-12-28 00:00:00-05:00,26,2,12,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2020-12-29 00:00:00-05:00,26,2,12,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2020-12-30 00:00:00-05:00,27,3,13,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2020-12-31 00:00:00-05:00,27,3,13,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2021-01-01 00:00:00-05:00,26,2,12,3,0,3,1,0,3,1,0,0,0.0,2,1,1,2,3
2021-01-02 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-03 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-04 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-05 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-06 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-07 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-08 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-09 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-10 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-11 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-12 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-13 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-14 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-15 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-16 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-17 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-18 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-19 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-20 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-21 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-22 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-23 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-24 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-25 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-26 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-27 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-28 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-29 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-30 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-01-31 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-02-01 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-02-02 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-02-03 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-02-04 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-02-05 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-02-06 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-02-07 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-02-08 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-02-09 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-02-10 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-02-11 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-02-12 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-02-13 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-02-14 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-02-15 00:00:00-05:00,22,2,10,2,0,3,1,0,3,1,0,0,0.0,1,1,1,2,3
2021-02-16 00:00:00-05:00,23,2,10,2,0,3,1,0,3,1,0,0,0.0,1,2,1,2,3
2021-02-17 00:00:00-05:00,23,2,10,2,0,3,1,0,3,1,0,0,0.0,1,2,1,2,3
2021-02-18 00:00:00-05:00,23,2,10,2,0,3,1,0,3,1,0,0,0.0,1,2,1,2,3
2021-02-19 00:00:00-05:00,25,3,11,2,0,3,1,0,3,1,0,0,0.0,2,2,1,2,3
2021-02-20 00:00:00-05:00,26,3,11,2,0,3,1,0,3,1,0,0,0.0,2,2,1,2,3
2021-02-21 00:00:00-05:00,26,3,11,2,0,3,1,0,3,1,0,0,0.0,2,2,1,2,3
2021-02-22 00:00:00-05:00,28,4,13,2,0,3,1,0,3,1,0,0,0.0,2,2,1,2,3
2021-02-23 00:00:00-05:00,30,5,14,2,0,4,1,0,3,1,0,0,0.0,2,2,1,2,3
2021-02-24 00:00:00-05:00,30,5,14,2,0,4,1,0,3,1,0,0,0.0,2,2,1,2,3
2021-02-25 00:00:00-05:00,31,5,14,2,0,4,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-02-26 00:00:00-05:00,31,5,14,2,0,4,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-02-27 00:00:00-05:00,32,5,14,2,0,5,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-02-28 00:00:00-05:00,32,5,14,2,0,5,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-01 00:00:00-05:00,32,5,14,2,0,5,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-02 00:00:00-05:00,32,5,14,2,0,5,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-03 00:00:00-05:00,32,5,14,2,0,5,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-04 00:00:00-05:00,32,5,14,2,0,5,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-05 00:00:00-05:00,32,5,14,2,0,5,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-06 00:00:00-05:00,32,5,14,2,0,5,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-07 00:00:00-05:00,32,5,14,2,0,5,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-08 00:00:00-05:00,32,5,14,2,0,5,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-09 00:00:00-05:00,32,5,14,2,0,5,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-10 00:00:00-05:00,32,5,14,2,0,5,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-11 00:00:00-05:00,32,5,14,2,0,5,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-12 00:00:00-05:00,32,5,14,2,0,5,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-13 00:00:00-05:00,33,5,14,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-14 00:00:00-05:00,33,5,14,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-15 00:00:00-04:00,33,5,14,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-16 00:00:00-04:00,33,5,14,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-17 00:00:00-04:00,33,5,14,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-18 00:00:00-04:00,33,5,14,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-19 00:00:00-04:00,33,5,14,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-20 00:00:00-04:00,33,5,14,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-21 00:00:00-04:00,33,5,14,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-22 00:00:00-04:00,33,5,14,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-23 00:00:00-04:00,36,7,16,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-24 00:00:00-04:00,36,7,16,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-25 00:00:00-04:00,37,8,17,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-26 00:00:00-04:00,37,8,17,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-27 00:00:00-04:00,37,8,17,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-28 00:00:00-04:00,37,8,17,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-29 00:00:00-04:00,37,8,17,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-30 00:00:00-04:00,38,9,18,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-03-31 00:00:00-04:00,39,10,19,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-04-01 00:00:00-04:00,40,10,20,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-04-02 00:00:00-04:00,40,10,20,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-04-03 00:00:00-04:00,41,11,21,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-04-04 00:00:00-04:00,41,11,21,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-04-05 00:00:00-04:00,41,11,21,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-04-06 00:00:00-04:00,41,11,21,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-04-07 00:00:00-04:00,41,11,21,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-04-08 00:00:00-04:00,41,11,21,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-04-09 00:00:00-04:00,42,12,22,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-04-10 00:00:00-04:00,41,11,21,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-04-11 00:00:00-04:00,41,11,21,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-04-12 00:00:00-04:00,41,11,21,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-04-13 00:00:00-04:00,41,11,21,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-04-14 00:00:00-04:00,41,11,21,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-04-15 00:00:00-04:00,41,11,21,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-04-16 00:00:00-04:00,41,11,21,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-04-17 00:00:00-04:00,43,12,22,2,0,6,1,0,3,1,0,1,0.0,3,2,1,2,3
2021-04-18 00:00:00-04:00,42,12,22,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-04-19 00:00:00-04:00,42,12,22,2,0,6,1,0,3,1,0,1,0.0,2,2,1,2,3
2021-04-20 00:00:00-04:00,43,12,22,2,0,6,1,1,3,1,0,1,0.0,2,2,1,2,3
2021-04-21 00:00:00-04:00,45,12,22,2,0,6,1,1,3,1,0,1,0.0,2,2,1,2,3
2021-04-22 00:00:00-04:00,44,12,22,2,0,6,1,1,3,1,0,1,0.0,2,2,1,2,3
2021-04-23 00:00:00-04:00,44,12,22,2,0,6,1,1,3,1,0,1,0.0,2,2,1,2,3
2021-04-24 00:00:00-04:00,44,12,22,2,0,5,1,1,3,1,0,1,0.0,2,2,1,2,3
2021-04-25 00:00:00-04:00,44,12,22,2,0,5,1,1,3,1,0,1,0.0,2,2,1,2,3
2021-04-26 00:00:00-04:00,44,12,22,2,0,5,1,1,3,1,0,1,0.0,2,2,1,2,3
2021-04-27 00:00:00-04:00,43,11,21,2,0,5,1,1,3,1,0,1,0.0,2,2,1,2,3
2021-04-28 00:00:00-04:00,43,10,20,2,0,6,1,1,3,1,0,1,0.0,2,2,1,2,3
2021-04-29 00:00:00-04:00,43,10,20,2,0,6,1,1,3,1,0,1,0.0,2,2,1,2,3
2021-04-30 00:00:00-04:00,42,9,19,2,0,6,1,1,3,1,0,1,0.0,2,2,1,2,3
2021-05-01 00:00:00-04:00,42,9,19,2,0,6,1,1,3,1,0,1,0.0,2,2,1,2,3
2021-05-02 00:00:00-04:00,42,9,19,2,0,6,1,1,3,1,0,1,0.0,2,2,1,2,3
2021-05-03 00:00:00-04:00,42,9,19,2,0,6,1,1,3,1,0,1,0.0,2,2,1,2,3
2021-05-04 00:00:00-04:00,44,10,20,2,0,6,1,1,3,1,0,1,0.0,2,2,1,2,3
2021-05-05 00:00:00-04:00,45,10,21,2,0,6,1,1,3,1,0,1,0.0,2,2,1,3,4
2021-05-06 00:00:00-04:00,43,9,20,2,0,6,1,1,3,1,0,1,0.0,2,2,1,3,4
2021-05-07 00:00:00-04:00,44,9,21,2,0,6,1,1,3,1,0,1,0.0,2,2,1,3,4
2021-05-08 00:00:00-04:00,45,9,20,2,0,6,1,1,3,1,0,1,0.0,2,2,1,3,4
2021-05-09 00:00:00-04:00,45,9,20,2,0,6,1,1,3,1,0,1,0.0,2,2,1,3,4
2021-05-10 00:00:00-04:00,45,9,20,2,0,6,1,1,3,1,0,1,0.0,2,2,1,3,4
2021-05-11 00:00:00-04:00,45,9,20,2,0,6,1,1,3,1,0,1,0.0,2,2,1,3,4
2021-05-12 00:00:00-04:00,46,9,20,2,0,6,1,1,3,1,0,1,0.0,2,2,1,3,4
2021-05-13 00:00:00-04:00,46,9,20,2,0,6,1,1,3,1,0,1,0.0,2,2,1,3,4
2021-05-14 00:00:00-04:00,46,9,20,2,0,6,1,1,3,1,0,1,0.0,2,2,1,3,4
2021-05-15 00:00:00-04:00,45,9,21,2,0,6,1,1,3,1,0,1,0.0,1,2,1,3,4
2021-05-16 00:00:00-04:00,43,9,20,2,0,6,1,1,3,1,0,1,0.0,1,2,1,3,4
2021-05-17 00:00:00-04:00,43,9,20,2,0,6,1,1,3,1,0,1,0.0,1,2,1,3,4
2021-05-18 00:00:00-04:00,43,9,20,2,0,6,1,1,3,1,0,1,0.0,1,2,1,3,4
2021-05-19 00:00:00-04:00,45,12,22,2,0,6,1,1,3,1,0,1,0.0,1,2,1,2,3
2021-05-20 00:00:00-04:00,44,11,21,2,0,6,1,1,3,1,0,1,0.0,1,2,1,2,3
2021-05-21 00:00:00-04:00,44,11,21,2,0,6,1,1,3,1,0,1,0.0,1,2,1,2,3
2021-05-22 00:00:00-04:00,44,11,21,2,0,6,1,1,3,1,0,1,0.0,1,2,1,2,3
2021-05-23 00:00:00-04:00,43,10,20,2,0,6,1,1,3,1,0,1,0.0,1,2,1,2,3
2021-05-24 00:00:00-04:00,43,10,20,2,0,6,1,1,3,1,0,1,0.0,1,2,1,2,3
2021-05-25 00:00:00-04:00,43,10,20,2,0,6,1,1,3,1,0,1,0.0,1,2,1,2,3
2021-05-26 00:00:00-04:00,44,11,21,2,0,6,1,1,3,1,0,1,0.0,1,2,1,2,3
2021-05-27 00:00:00-04:00,44,11,21,2,0,6,1,1,3,1,0,1,0.0,1,2,1,2,3
2021-05-28 00:00:00-04:00,45,11,22,2,0,6,1,1,3,1,0,1,0.0,1,2,1,2,3
2021-05-29 00:00:00-04:00,45,11,22,2,0,6,1,1,3,1,0,1,0.0,1,2,1,2,3
2021-05-30 00:00:00-04:00,45,11,22,2,0,6,1,1,3,1,0,1,0.0,1,2,1,2,3
2021-05-31 00:00:00-04:00,45,11,22,2,0,6,1,1,3,1,0,1,0.0,1,2,1,2,3
2021-06-01 00:00:00-04:00,47,11,22,2,0,6,1,1,3,1,0,1,0.0,2,2,1,2,3
2021-06-02 00:00:00-04:00,46,10,21,2,0,6,1,1,3,1,0,1,0.0,2,2,1,2,3
2021-06-03 00:00:00-04:00,47,10,21,2,0,6,1,1,3,1,0,1,0.0,2,3,1,2,3
2021-06-04 00:00:00-04:00,50,13,24,2,0,6,1,1,3,1,0,1,0.0,2,3,1,2,3
2021-06-05 00:00:00-04:00,51,13,25,2,0,6,1,1,3,1,0,1,0.0,2,3,1,2,3
2021-06-06 00:00:00-04:00,45,11,21,2,0,5,1,1,2,0,0,1,0.0,2,3,1,2,3
2021-06-07 00:00:00-04:00,45,11,21,2,0,5,1,1,2,0,0,1,0.0,2,3,1,2,3
2021-06-08 00:00:00-04:00,45,11,21,2,0,5,1,1,2,0,0,1,0.0,2,3,1,2,3
2021-06-09 00:00:00-04:00,45,11,21,2,0,5,1,1,2,0,0,1,0.0,2,3,1,2,3
2021-06-10 00:00:00-04:00,45,12,22,2,0,5,1,1,2,0,0,1,0.0,2,3,1,2,3
2021-06-11 00:00:00-04:00,47,12,22,2,0,5,1,1,2,0,0,1,0.0,3,3,1,2,3
2021-06-12 00:00:00-04:00,47,12,22,2,0,4,1,1,2,0,0,1,0.0,4,3,1,2,3
2021-06-13 00:00:00-04:00,45,12,22,2,0,4,1,1,2,0,0,1,0.0,3,2,1,2,3
2021-06-14 00:00:00-04:00,45,12,22,2,0,4,1,1,2,0,0,1,0.0,3,2,1,2,3
2021-06-15 00:00:00-04:00,45,12,22,2,0,4,1,1,2,0,0,1,0.0,3,2,1,2,3
